"","Harvest","Species","CI_10","CI_20","CI_50","CI_80","CI_90","trait"
"239","h2","MUPO",12.9257563117753,18.5306493459023,29.9681885293295,41.293592184007,47.5716656897648,"SRL"
"240","h2","PAMU",-0.720886002248612,4.25563940770096,14.4500583612139,24.2717495403371,30.0012497010873,"SRL"
"241","h2","PLPA",-0.846813786425578,3.83965446944604,13.4302433097798,23.2689173376293,28.2839611598746,"SRL"
"242","h2","VUOC",15.5330096883388,20.7880091345431,30.5678374483189,40.592545961582,46.0476340747282,"SRL"
"243","h3","ACMI",46.792085430439,51.6634529911723,59.9756815300417,68.2673634119905,72.3072415435599,"SRL"
"244","h3","ARTR",-25.567875568692,-20.1589209577669,-9.98933676628853,0.197571525341431,6.16791943537835,"SRL"
"245","h3","ELTR",-9.77925938444902,-3.76759071048387,7.55235551265124,18.4708910613911,24.639032268036,"SRL"
"246","h3","HEAN",-20.4003493216667,-14.3839959911815,-2.99864293995575,8.34141648464421,14.4859626984984,"SRL"
"247","h3","HECO",-24.5563716288949,-19.0040963046828,-8.01232567522897,2.37375732575986,7.82906220714145,"SRL"
"248","h3","HEVI",-15.0207433567842,-9.098782427941,2.1516555797908,13.2003994365048,19.1116585628208,"SRL"
"249","h3","MACA",-21.861153539372,-16.6599559591131,-6.12282089458912,4.84460792023612,9.92614273457569,"SRL"
"250","h3","MUPO",-25.1062110925705,-18.8772028509761,-7.14708526590262,4.91185044620054,11.512691010175,"SRL"
"251","h3","PAMU",-5.31016426604101,0.268543493491208,11.1238930353823,22.5579588498174,28.6889204626097,"SRL"
"252","h3","PLPA",-0.157375480829735,5.14759671271912,14.9622435544819,24.9912017740381,30.603971975456,"SRL"
"253","h3","VUOC",14.5039077776279,19.7621031509681,30.6648710663188,42.0201881551573,47.5282110446888,"SRL"
"254","h4","ACMI",1.43964951224752,5.82986494326455,14.6143463847086,23.4513729571304,28.0993701438329,"SRL"
"255","h4","ARTR",12.4454595824178,17.8566797006903,28.9454339854072,40.2047375225334,46.1177100190896,"SRL"
"256","h4","ELTR",9.86277492265701,16.4328018620625,28.2415118232466,39.9644872631464,46.197170957589,"SRL"
"257","h4","HEAN",10.2902264046623,16.933330377905,30.3862396139053,44.5839482775049,52.1626075189995,"SRL"
"258","h4","HECO",11.5967581811451,18.4098693948392,29.9215680991453,40.6419428087228,46.9114441375744,"SRL"
"259","h4","HEVI",18.189473386566,23.7879113039663,35.6112525556436,46.9253569147617,53.5910756593575,"SRL"
"260","h4","MACA",14.5532947571974,20.0670911752536,31.2555342250304,41.8398900784984,47.8438548518395,"SRL"
"261","h4","MUPO",5.57487708109879,12.110193911811,24.4148593686928,37.1633803699364,44.1991564981198,"SRL"
"262","h4","PAMU",13.188395011719,18.9760250274234,30.5464278052289,42.4253337225002,48.448031355419,"SRL"
"263","h4","PLPA",37.5979057080879,43.3519258538927,55.2570259851645,66.4296260049497,72.7300324609373,"SRL"
"264","h4","VUOC",56.2631566738887,61.9267467570397,73.2209662982709,84.0451664020808,90.8157574490725,"SRL"
